Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-04-19,One Life,2023,https://boxd.it/6iPqIl,4,,"in theaters, moviepass",2024-04-18
2024-04-21,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/6js62x,3.5,Yes,dvd,2024-04-20
2024-04-21,Super Host,2022,https://boxd.it/6jxZbz,3,,"youtube, alter",2024-04-20
2024-04-21,Bad Acid,2022,https://boxd.it/6jGwZD,2.5,,"youtube, alter",2024-04-20
2024-04-21,You Will Never Be Back,2020,https://boxd.it/6jH6B3,3,,"youtube, alter",2024-04-20
2024-04-21,Batman Begins,2005,https://boxd.it/6jJO6d,4,Yes,dvd,2024-04-21
2024-04-22,Abigail,2024,https://boxd.it/6k6SBP,3,,"in theaters, moviepass",2024-04-21
2024-04-22,The Dark Knight,2008,https://boxd.it/6kbFvT,4,,dvd,2024-04-21
2024-04-22,The Dark Knight Rises,2012,https://boxd.it/6kg4P3,3.5,,max,2024-04-22
2024-04-23,The Zone of Interest,2023,https://boxd.it/6kzcpb,,,max,2024-04-22
2024-04-25,Too Many Cooks,2014,https://boxd.it/6ljzLB,4.5,Yes,"youtube, garbage",2024-04-25
2024-04-25,Rob Cantor: Shia LaBeouf Live,2014,https://boxd.it/6ljIIh,4.5,,"youtube, garbage",2024-04-25
2024-04-25,Hot Rod,2007,https://boxd.it/6lkycR,4.5,Yes,"primevideo, garbage",2024-04-25
2024-04-27,Dune: Part Two,2024,https://boxd.it/6lZX3x,5,Yes,"in theaters, imax, moviepass",2024-04-26
2024-04-27,Alien,1979,https://boxd.it/6lZYrb,5,Yes,in theaters,2024-04-26
2024-04-27,Baby Reindeer,2024,https://boxd.it/6m46xT,4,,garbage,2024-04-27
2024-04-27,Aftersun,2022,https://boxd.it/6m4TZn,5,Yes,primevideo,2024-04-27
2024-04-29,Challengers,2024,https://boxd.it/6n0KIj,4.5,,"in theaters, moviepass",2024-04-28
2024-04-30,Midsommar,2019,https://boxd.it/6nofdH,5,Yes,"garbage, youtube",2024-04-29
2024-05-01,Dead Skin,2022,https://boxd.it/6nz41H,3.5,,"youtube, alter",2024-04-30
2024-05-01,Dysmorphia,2023,https://boxd.it/6nzeyr,2.5,,"youtube, alter",2024-04-30
2024-05-01,Past Lives,2023,https://boxd.it/6nNTeF,4.5,,"vudu, merry",2024-04-30
2024-05-01,"nothing, except everything.",2023,https://boxd.it/6nPnIn,4.5,,youtube,2024-04-30
2024-05-02,Pokémon Detective Pikachu,2019,https://boxd.it/6nYqXt,3,,hulu,2024-05-01
2024-05-02,This House Has People in It,2016,https://boxd.it/6o8bfV,4.5,,youtube,2024-05-01
2024-05-02,May I Please Enter?,2018,https://boxd.it/6o9krX,3.5,,youtube,2024-05-01
2024-05-03,Visitor Information,2015,https://boxd.it/6oomHj,,,youtube,2024-05-02
2024-05-03,What Codec Should I Use?,2020,https://boxd.it/6oorB1,,,youtube,2024-05-02
2024-05-03,Wildcat,2023,https://boxd.it/6oGqTp,3.5,,"in theaters, msfilmsociety",2024-05-02
2024-05-04,The Fall Guy,2024,https://boxd.it/6p39lB,4,,"in theaters, jawnmizzles",2024-05-03
2024-05-04,Mandy,2018,https://boxd.it/6pa2E1,4.5,Yes,"hulu, garbage",2024-05-04
2024-05-06,Alone,2020,https://boxd.it/6pYAR9,4,,"youtube, garbage",2024-05-05
2024-05-06,The Lighthouse,2019,https://boxd.it/6qfm2P,5,Yes,max,2024-05-06
2024-05-09,Bo Burnham: What.,2013,https://boxd.it/6r9sZb,4.5,Yes,youtube,2024-05-08
2024-05-10,Couples Therapy,2020,https://boxd.it/6rrKmR,3,,"alter, youtube",2024-05-09
2024-05-10,Rise of the Planet of the Apes,2011,https://boxd.it/6rBRxH,3.5,,hulu,2024-05-09
2024-05-11,The Lobster,2015,https://boxd.it/6rUfaN,2,Yes,fellas,2024-05-10
2024-05-12,Dawn of the Planet of the Apes,2014,https://boxd.it/6siVIb,5,,"hulu, garbage",2024-05-11
2024-05-14,Snatch,2000,https://boxd.it/6tjWIn,4.5,,garbage,2024-05-14
2024-05-15,Sunshine,2007,https://boxd.it/6tCOcr,4.5,Yes,"4k, television at a bar, merry, jsyd, jxnfilmclub",2024-05-14
2024-05-15,The Nice Guys,2016,https://boxd.it/6tGVLr,4.5,,"youtube, garbage",2024-05-15
2024-05-16,The Truman Show,1998,https://boxd.it/6tXS9t,5,Yes,garbage,2024-05-15
2024-05-16,Hereditary,2018,https://boxd.it/6u2sFj,4,Yes,garbage,2024-05-16
2024-05-17,Talk to Me,2022,https://boxd.it/6uewu9,4.5,Yes,fellas,2024-05-16
2024-05-17,It Comes at Night,2017,https://boxd.it/6ugc03,3.5,,fellas,2024-05-16
2024-05-18,Vestige,2023,https://boxd.it/6uq90T,3,,"youtube, omeleto",2024-05-17
2024-05-18,Fury,2014,https://boxd.it/6uIvE3,4,Yes,garbage,2024-05-17
2024-05-18,Bottoms,2023,https://boxd.it/6uIuw3,3.5,Yes,jxnfilmclub,2024-05-18
2024-05-19,Don Jon,2013,https://boxd.it/6v6E5z,4,Yes,"max, garbage",2024-05-18
2024-05-19,Beau Is Afraid,2023,https://boxd.it/6vbm3F,4.5,Yes,primevideo,2024-05-19
2024-05-21,Rob Cantor: Shia LaBeouf Live,2014,https://boxd.it/6w23oZ,4.5,Yes,"youtube, jsyd",2024-05-20
2024-05-22,Dune: Part Two,2024,https://boxd.it/6wr7JH,5,Yes,"max, garbage",2024-05-22
2024-05-23,War for the Planet of the Apes,2017,https://boxd.it/6wDLoj,5,,"hulu, fellas",2024-05-22
2024-05-23,The Fall Guy,2024,https://boxd.it/6wLuoH,4,Yes,,2024-05-22
2024-05-24,Devil,2010,https://boxd.it/6xde4R,3.5,,dvd,2024-05-24
2024-05-25,American Fiction,2023,https://boxd.it/6xpP8F,4,,"fellas, primevideo",2024-05-24
2024-05-25,Furiosa: A Mad Max Saga,2024,https://boxd.it/6xysJr,4,,"in theaters, imax, merry",2024-05-24
2024-05-26,The Lord of the Rings: The Return of the King,2003,https://boxd.it/6xWxA3,5,Yes,garbage,2024-05-25
2024-05-26,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/6xZ40r,3.5,Yes,"max, garbage",2024-05-25
2024-05-26,The Hobbit: An Unexpected Journey,2012,https://boxd.it/6y4Ifh,3,,garbage,2024-05-26
2024-05-27,Reality,2023,https://boxd.it/6yejGH,4,Yes,"garbage, max",2024-05-26
2024-05-27,Midsommar,2019,https://boxd.it/6yrpJt,5,Yes,garbage,2024-05-26
2024-05-27,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/6yvVIb,3,Yes,"garbage, max",2024-05-26
2024-05-28,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/6yXKsH,4.5,Yes,"garbage, max",2024-05-27
2024-05-28,Harry Potter and the Goblet of Fire,2005,https://boxd.it/6z13Vp,3.5,Yes,"garbage, max",2024-05-27
2024-05-29,Hunter Hunter,2020,https://boxd.it/6zl4wF,2,,"primevideo, fellas",2024-05-28
2024-05-30,Live Forever as You Are Now with Alan Resnick,2013,https://boxd.it/6zGDhd,4.5,,youtube,2024-05-29
2024-05-30,Beau Is Afraid,2023,https://boxd.it/6zJk4l,4.5,Yes,primevideo,2024-05-29
2024-05-30,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/6zLm8D,3.5,,"garbage, max",2024-05-29
2024-05-30,NewsHits,2016,https://boxd.it/6zRqiz,3.5,,youtube,2024-05-30
2024-05-31,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/6zREPR,4,Yes,"garbage, max",2024-05-30
2024-05-31,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/6Abftr,4,,"max, garbage",2024-05-30
2024-05-31,Make The Call,2023,https://boxd.it/6AbKQB,3,,"omeleto, youtube",2024-05-31
2024-06-01,In a Violent Nature,2024,https://boxd.it/6AwM1d,4,,"moviepass, in theaters",2024-05-31
2024-06-03,Godzilla Minus One,2023,https://boxd.it/6BwkVr,4.5,Yes,garbage,2024-06-02
2024-06-03,Brick,2005,https://boxd.it/6BxoJr,5,,4k,2024-06-03
2024-06-04,Berberian Sound Studio,2012,https://boxd.it/6BPft1,3,,fellas,2024-06-03
2024-06-04,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/6BU8kB,4,,"garbage, max",2024-06-03
2024-06-05,The World According to Garp,1982,https://boxd.it/6CfsEj,4,,"4k, television at a bar",2024-06-04
2024-06-05,Brick,2005,https://boxd.it/6CikoD,5,Yes,cspiregaming,2024-06-05
2024-06-07,The Watchers,2024,https://boxd.it/6CW9VV,3,,"in theaters, moviepass",2024-06-06
2024-06-09,Road Kill,2023,https://boxd.it/6Dx4z5,3.5,,"omeleto, youtube",2024-06-08
2024-06-09,"MoviePass, MovieCrash",2024,https://boxd.it/6Dzpcv,4,,max,2024-06-08
2024-06-09,Closing Time,2024,https://boxd.it/6DKNnp,3,,youtube,2024-06-08
2024-06-09,The F-Word,,https://boxd.it/6DNzun,4,,youtube,2024-06-08
2024-06-11,The Whale,2022,https://boxd.it/6EGZT9,2.5,Yes,garbage,2024-06-10
2024-06-12,Get Out,2017,https://boxd.it/6F58Cf,4.5,Yes,garbage,2024-06-11
2024-06-13,Kingdom of the Planet of the Apes,2024,https://boxd.it/6Fm0Z5,4,,"in theaters, moviepass",2024-06-12
2024-06-13,Ex Machina,2015,https://boxd.it/6FqwaB,5,Yes,"garbage, max",2024-06-12
2024-06-14,Daughters,2024,https://boxd.it/6FAmHF,4,,"omeleto, youtube",2024-06-13
2024-06-14,Dune,2021,https://boxd.it/6FMnDN,5,Yes,"cspiregaming, max",2024-06-13
2024-06-17,Truth Serum,2022,https://boxd.it/6H20Ll,4,,"youtube, omeleto, garbage",2024-06-16
2024-06-18,The Strangers: Chapter 1,2024,https://boxd.it/6HndwZ,1.5,,"in theaters, moviepass",2024-06-17
2024-06-19,All of Us Strangers,2023,https://boxd.it/6HKk4f,5,Yes,"garbage, hulu",2024-06-18
2024-06-20,Midsommar,2019,https://boxd.it/6IcV7r,5,Yes,youtube,2024-06-20
2024-06-23,Midsommar,2019,https://boxd.it/6JgKIj,5,Yes,youtube,2024-06-22
2024-06-24,Oppenheimer,2023,https://boxd.it/6JI7AV,5,Yes,4k,2024-06-23
2024-06-24,The Watchers,2024,https://boxd.it/6JMpYz,3,Yes,"in theaters, moviepass",2024-06-23
2024-06-26,The Green Knight,2021,https://boxd.it/6KuMdp,5,Yes,bluray,2024-06-25
2024-06-28,A Quiet Place: Day One,2024,https://boxd.it/6LbSdL,4,,"in theaters, imax, moviepass",2024-06-27
2024-06-28,The Hoist,2018,https://boxd.it/6LfDId,2,,youtube,2024-06-27
2024-06-29,Kinds of Kindness,2024,https://boxd.it/6LsBjB,3.5,,"in theaters, moviepass",2024-06-28
2024-06-30,Spy,2015,https://boxd.it/6LOePD,3,,,2024-06-29
2024-07-01,Slave Play. Not a Movie. A Play.,2024,https://boxd.it/6MmTTp,,,,2024-06-30
2024-07-01,The Ides of March,2011,https://boxd.it/6MsBcJ,4.5,Yes,,2024-06-30
2024-07-01,Road Trip: Beer Pong,2009,https://boxd.it/6MBuIV,0.5,,,2024-07-01
2024-07-04,Midsommar,2019,https://boxd.it/6NLfjl,5,Yes,youtube,2024-07-03
2024-07-06,Munchausen,2013,https://boxd.it/6Oz2Nd,3.5,Yes,"youtube, shelby",2024-07-05
2024-07-06,Midsommar,2019,https://boxd.it/6OBoRF,5,Yes,"youtube, shelby",2024-07-06
2024-07-07,"As Above, So Below",2014,https://boxd.it/6OJIlb,3,,"youtube, garbage",2024-07-06
2024-07-07,Contact,1997,https://boxd.it/6OMhl5,4,,"youtube, garbage",2024-07-06
2024-07-07,Mad Max,1979,https://boxd.it/6OQUNP,3.5,,"max, garbage",2024-07-06
2024-07-07,Mad Max 2,1981,https://boxd.it/6OU36h,4,,"max, garbage",2024-07-06
2024-07-09,MaXXXine,2024,https://boxd.it/6PZ5MD,3,,"in theaters, moviepass",2024-07-08
2024-07-12,"O, GLORY!",2022,https://boxd.it/6R8jCJ,,,"alter, youtube",2024-07-11
2024-07-12,Longlegs,2024,https://boxd.it/6Rd87P,3.5,,"in theaters, moviepass",2024-07-11
2024-07-13,Valhalla Rising,2009,https://boxd.it/6RCC47,4.5,,mubi,2024-07-12
2024-07-14,Arrival,2016,https://boxd.it/6ScpMd,4,Yes,"garbage, primevideo",2024-07-13
2024-07-15,Dune: Part Two,2024,https://boxd.it/6SCoPx,5,Yes,"cspiregaming, max",2024-07-14
2024-07-15,Split,2016,https://boxd.it/6SIrm1,3.5,,"hulu, garbage",2024-07-14
2024-07-17,Blade Runner,1982,https://boxd.it/6TyCNL,5,Yes,television at a bar,2024-07-16
2024-07-20,Land of Bad,2024,https://boxd.it/6URX8B,3,,garbage,2024-07-19
2024-07-21,Longlegs,2024,https://boxd.it/6Vb2VB,4,Yes,in theaters,2024-07-20
2024-07-21,Hail Satan?,2019,https://boxd.it/6VqgNL,,,hulu,2024-07-21
2024-07-23,Is Now a Good Time?,2024,https://boxd.it/6W57cX,5,,youtube,2024-07-22
2024-07-25,Twisters,2024,https://boxd.it/6Xcrkl,4.5,,"in theaters, imax, moviepass",2024-07-24
2024-07-26,Sing Sing,2023,https://boxd.it/6XGrJb,,,"in theaters, jxnfilmclub, msfilmsociety",2024-07-25
2024-07-26,The Menu,2022,https://boxd.it/6XGsHZ,4,Yes,"primevideo, garbage",2024-07-25
2024-07-27,Old,2021,https://boxd.it/6Y7jND,2,Yes,primevideo,2024-07-26
2024-07-28,Everybody Wants Some!!,2016,https://boxd.it/6YyUFb,4.5,,"primevideo, garbage",2024-07-27
2024-07-30,Howl's Moving Castle,2004,https://boxd.it/6ZrOND,4.5,Yes,"max, garbage",2024-07-29
2024-07-31,Princess Mononoke,1997,https://boxd.it/6ZFbfP,5,Yes,"max, garbage",2024-07-29
2024-08-01,Spirited Away,2001,https://boxd.it/70nLuT,5,Yes,"jsyd, 4k",2024-07-31
2024-08-02,Trap,2024,https://boxd.it/70LSWN,4.5,,"in theaters, moviepass",2024-08-01
2024-08-03,First Reformed,2017,https://boxd.it/715yTp,5,Yes,youtube,2024-08-02
2024-08-04,Dogleg,2023,https://boxd.it/71xugT,,Yes,mubi,2024-08-03
2024-08-04,"Mother, May I?",2023,https://boxd.it/71ByXv,3,,"tubi, garbage",2024-08-03
2024-08-05,Longlegs,2024,https://boxd.it/725uUH,4,Yes,"in theaters, hunnit",2024-08-04
2024-08-09,Cuckoo,2024,https://boxd.it/73KugX,2.5,,"in theaters, cinemarkmovieclub",2024-08-08
2024-08-10,Rob Cantor: Shia LaBeouf Live,2014,https://boxd.it/746r4D,4.5,Yes,youtube,2024-08-09
2024-08-12,On the Count of Three,2021,https://boxd.it/759mY7,5,Yes,"hulu, garbage",2024-08-11
2024-08-16,Alien: Romulus,2024,https://boxd.it/76SjPP,4,,"in theaters, moviepass, jsyd",2024-08-15
2024-08-18,Alien: Covenant,2017,https://boxd.it/77S9ID,4,,hulu,2024-08-17
2024-08-19,BlackBerry,2023,https://boxd.it/78gPtj,4,Yes,"cspiregaming, hulu",2024-08-18
2024-08-22,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/79H3oj,4.5,,bluray,2024-08-21
2024-08-24,Sunshine,2007,https://boxd.it/7atxjT,4.5,Yes,bluray,2024-08-23
2024-08-24,Oppenheimer,2023,https://boxd.it/7azBF7,5,Yes,4k,2024-08-23
2024-08-25,Blink Twice,2024,https://boxd.it/7b21sp,4.5,,"in theaters, moviepass",2024-08-24
2024-08-26,Rear Window,1954,https://boxd.it/7bFGqd,4.5,,"moviepass, in theaters",2024-08-25
2024-08-28,Joan and the Rolling Stone,2024,https://boxd.it/7ciUy9,4,,"youtube, omeleto",2024-08-27
2024-09-02,Godzilla Minus One,2023,https://boxd.it/7eRkuj,4.5,Yes,"max, merry",2024-09-01
2024-09-03,Scott Pilgrim vs. the World,2010,https://boxd.it/7fpHdt,4.5,Yes,max,2024-09-02
2024-09-05,Afraid,2024,https://boxd.it/7g98md,3,,"in theaters, moviepass",2024-09-04
2024-09-05,Beetlejuice Beetlejuice,2024,https://boxd.it/7gcrSN,3.5,,"in theaters, imax",2024-09-04
2024-09-05,Midsommar,2019,https://boxd.it/7gh0yV,5,Yes,youtube,2024-09-05
2024-09-07,Aftersun,2022,https://boxd.it/7gWC4V,5,Yes,primevideo,2024-09-06
2024-09-07,Blink Twice,2024,https://boxd.it/7h3DzT,4.5,Yes,"in theaters, cinemarkmovieclub",2024-09-06
2024-09-11,My Old Ass,2024,https://boxd.it/7iTPsD,,,"in theaters, secret movie series",2024-09-09
2024-09-12,Svengali,1931,https://boxd.it/7jifNl,3,,"public domain movies, garbage",2024-09-11
2024-09-14,Funny Games,1997,https://boxd.it/7k11Gb,5,Yes,"criterion, bluray, shelby",2024-09-13
2024-09-16,Pleasantville,1998,https://boxd.it/7lfZtN,4,,,2024-09-15
2024-09-22,Incendies,2010,https://boxd.it/7nNsQv,5,Yes,4k,2024-09-21
2024-09-23,I Saw the TV Glow,2024,https://boxd.it/7ohWuJ,4.5,,max,2024-09-22
2024-09-25,The Move,2024,https://boxd.it/7oU8ax,4,,"omeleto, youtube",2024-09-24
2024-09-25,The Substance,2024,https://boxd.it/7p507d,4.5,,"in theaters, moviepass",2024-09-24
2024-09-27,Megalopolis,2024,https://boxd.it/7pRAov,,,"in theaters, moviepass",2024-09-26
2024-09-27,Sunless,2023,https://boxd.it/7pRO9f,3.5,,"omeleto, youtube",2024-09-26
2024-09-28,Speak No Evil,2024,https://boxd.it/7qgEmN,3.5,,"in theaters, moviepass",2024-09-27
2024-09-29,The Fall,2006,https://boxd.it/7qxHNV,5,,mubi,2024-09-28
2024-09-29,Edward Scissorhands,1990,https://boxd.it/7qGRCL,5,Yes,,2024-09-28
2024-09-29,No One Will Save You,2023,https://boxd.it/7qGS2p,4.5,Yes,,2024-09-28
2024-09-29,Beau,2011,https://boxd.it/7qKbev,4,Yes,youtube,2024-09-28
2024-09-29,Basically,2014,https://boxd.it/7qLhSt,3,Yes,youtube,2024-09-28
2024-09-29,C'est la Vie,2016,https://boxd.it/7qNxy9,4,Yes,youtube,2024-09-28
2024-09-30,Megalopolis,2024,https://boxd.it/7r29mt,4.5,Yes,in theaters,2024-09-29
2024-09-30,Fight Like Hell,2024,https://boxd.it/7rcyZ1,4.5,,youtube,2024-09-29
2024-09-30,The Wild Robot,2024,https://boxd.it/7ri7xL,5,,"imax, in theaters, moviepass",2024-09-29
2024-10-02,You've Been Trumped Too,2016,https://boxd.it/7s5F47,4,,youtube,2024-10-01
2024-10-03,The Witch,2015,https://boxd.it/7sACm5,4,Yes,"garbage, primevideo",2024-10-02
2024-10-04,Dogville,2003,https://boxd.it/7t0f8r,4.5,,"mubi, garbage",2024-10-03
2024-10-06,The Doom Generation,1995,https://boxd.it/7u328t,,,criterion,2024-10-05
2024-10-07,A Tiger in Paradise,2023,https://boxd.it/7uABPj,4,,"mubi, michaellamb.dev",2024-10-06
2024-10-07,Bodies Bodies Bodies,2022,https://boxd.it/7uE3f5,4.5,Yes,"garbage, max",2024-10-06
2024-10-07,Ma,2019,https://boxd.it/7uImFp,3.5,,hulu,2024-10-06
2024-10-09,Lux Æterna,2019,https://boxd.it/7vmgyn,4,,shudder,2024-10-08
2024-10-09,V/H/S/Beyond,2024,https://boxd.it/7vBxLj,3,,"shudder, cspiregaming",2024-10-08
2024-10-09,Possession,1981,https://boxd.it/7vFulb,4.5,,"shudder, garbage",2024-10-09
2024-10-10,Firebringer,2016,https://boxd.it/7vUj5L,3.5,,youtube,2024-10-09
2024-10-10,V/H/S/99,2022,https://boxd.it/7w3LFl,2.5,,"shudder, garbage",2024-10-09
2024-10-14,Seat 31: Zooey Zephyr,2024,https://boxd.it/7xMNqL,4,,youtube,2024-10-13
2024-10-15,Last and First Men,2020,https://boxd.it/7yFVjj,4,,shudder,2024-10-14
2024-10-16,Daddy's Head,2024,https://boxd.it/7z1gUR,3.5,,shudder,2024-10-15
2024-10-17,The Happening,2008,https://boxd.it/7zAKI7,2.5,,"youtube, garbage",2024-10-16
2024-10-17,Jeepers Creepers,2001,https://boxd.it/7zC6Wn,4,,"garbage, youtube",2024-10-17
2024-10-18,Wrong Turn,2003,https://boxd.it/7zKiiZ,1,,youtube,2024-10-17
2024-10-18,Life,2017,https://boxd.it/7zMisJ,3,,youtube,2024-10-17
2024-10-18,The House of the Devil,2009,https://boxd.it/7A3dmZ,3.5,Yes,"shudder, garbage",2024-10-18
2024-10-19,V/H/S/85,2023,https://boxd.it/7AgiRf,3.5,,shudder,2024-10-18
2024-10-19,The Wicker Man,1973,https://boxd.it/7AuRr5,5,Yes,"primevideo, garbage",2024-10-18
2024-10-21,The Wicker Man,1973,https://boxd.it/7BlPpx,5,Yes,"primevideo, garbage",2024-10-20
2024-10-21,Jeepers Creepers 2,2003,https://boxd.it/7BD3zF,2.5,,"youtube, garbage",2024-10-20
2024-10-22,OtherLife,2017,https://boxd.it/7CfqOT,4,,"youtube, garbage",2024-10-21
2024-10-22,Annihilation,2018,https://boxd.it/7ChpNz,4,Yes,"youtube, garbage",2024-10-21
2024-10-23,Doctor Sleep,2019,https://boxd.it/7CDio7,4,Yes,"primevideo, garbage, directors cut",2024-10-22
2024-10-24,Hackers,1995,https://boxd.it/7CQuzx,4.5,Yes,youtube,2024-10-23
2024-10-24,Donnie Darko,2001,https://boxd.it/7CSpgp,5,Yes,"directors cut, garbage",2024-10-23
2024-10-24,Caddo Lake,2024,https://boxd.it/7CWo0j,2.5,,max,2024-10-23
2024-10-24,The Witch,2015,https://boxd.it/7D5CIn,4,Yes,"in theaters, imax, moviepass",2024-10-23
2024-10-24,Arrival,2016,https://boxd.it/7Dbknj,4,Yes,"primevideo, freevee, garbage",2024-10-24
2024-10-25,Late Night with the Devil,2023,https://boxd.it/7Dt6UT,3,Yes,"fellas, shudder",2024-10-24
2024-10-25,Arcadian,2024,https://boxd.it/7DuxYP,2,,shudder,2024-10-24
2024-10-28,Conclave,2024,https://boxd.it/7F9OCH,4,,"moviepass, in theaters",2024-10-27
2024-10-29,Enemy,2013,https://boxd.it/7FOtkz,4.5,Yes,bluray,2024-10-28
2024-10-30,Terrifier 3,2024,https://boxd.it/7GbPTn,3,,"in theaters, moviepass",2024-10-29
2024-10-30,Daddy's Home,2015,https://boxd.it/7GihnB,3,,garbage,2024-10-29
2024-10-30,The Faculty,1998,https://boxd.it/7GjZhT,4.5,Yes,"garbage, youtube",2024-10-29
2024-10-31,Twilight Zone: The Movie,1983,https://boxd.it/7GNHbj,,,"garbage, tubi",2024-10-30
2024-11-03,Ready or Not,2019,https://boxd.it/7IjV3V,3.5,,"hulu, garbage",2024-11-02
2024-11-04,The Exorcism,2024,https://boxd.it/7IJqdn,1.5,,shudder,2024-11-03
2024-11-04,Random Acts of Violence,2019,https://boxd.it/7IMY0X,2.5,,"shudder, garbage",2024-11-03
2024-11-04,DodgeBall: A True Underdog Story,2004,https://boxd.it/7J1YAL,3.5,,"garbage, hulu",2024-11-03
2024-11-04,Grandma's Boy,2006,https://boxd.it/7J51p3,2,,"garbage, hulu",2024-11-03
2024-11-04,"Dude, Where's My Car?",2000,https://boxd.it/7J78jl,3,Yes,"garbage, hulu",2024-11-03
2024-11-06,Idiocracy,2006,https://boxd.it/7K1y5V,3,Yes,"garbage, hulu",2024-11-05
2024-11-06,Mirror,1975,https://boxd.it/7K5c9J,,Yes,"criterion, bluray",2024-11-05
2024-11-07,The Ninth Configuration,1980,https://boxd.it/7Keixl,,,primevideo,2024-11-06
2024-11-07,Saltburn,2023,https://boxd.it/7Ks6Kl,4.5,Yes,"primevideo, garbage",2024-11-06
2024-11-10,Incendies,2010,https://boxd.it/7LQGqN,5,Yes,"lovvorn, 4k",2024-11-09
2024-11-11,Pandorum,2009,https://boxd.it/7My53Z,3,,"primevideo, garbage",2024-11-10
2024-11-11,Coherence,2013,https://boxd.it/7MAmlF,3.5,Yes,"garbage, primevideo",2024-11-10
2024-11-12,Barry Versus The Binman,2023,https://boxd.it/7N77aX,3.5,,"garbage, youtube, omeleto",2024-11-12
2024-11-13,Heretic,2024,https://boxd.it/7Nv2Xj,3.5,,in theaters,2024-11-12
2024-11-14,Dream Big,2022,https://boxd.it/7NZXoF,3,,"youtube, omeleto",2024-11-14
2024-11-15,Paul Blart: Mall Cop 2,2015,https://boxd.it/7OkwjF,2,,garbage,2024-11-14
2024-11-16,American Psycho,2000,https://boxd.it/7OQ5Cf,4,Yes,"garbage, mubi",2024-11-15
2024-11-16,Nimic,2019,https://boxd.it/7OQpzF,2.5,Yes,"garbage, mubi, SHORT FILMS BIG NAMES",2024-11-15
2024-11-16,Yuki's Sun,1972,https://boxd.it/7OQObX,3,,"garbage, mubi, SHORT FILMS BIG NAMES",2024-11-15
2024-11-16,"Four Unloved Women, Adrift on a Purposeless Sea, Experience the Ecstasy of Dissection",2023,https://boxd.it/7OQWAr,1.5,,"short films big names, mubi, garbage",2024-11-15
2024-11-17,Smile 2,2024,https://boxd.it/7PbELX,4,,"in theaters, cinemarkmovieclub, mazza",2024-11-16
2024-11-17,Diary of an African Nun,1977,https://boxd.it/7PhaEJ,4,Yes,"short films big names, mubi",2024-11-16
2024-11-17,Wasp,2003,https://boxd.it/7PieqN,2,,"short films big names, mubi",2024-11-16
2024-11-17,Lady,1993,https://boxd.it/7PjvsX,3.5,,"short films big names, mubi",2024-11-16
2024-11-17,Shadow of a Cloud,2013,https://boxd.it/7PkCpj,4,,"short films big names, mubi",2024-11-16
2024-11-17,The Fall,2019,https://boxd.it/7PkUh3,2.5,,"short films big names, mubi",2024-11-16
2024-11-17,Lick the Star,1998,https://boxd.it/7PlqkN,3,,"short films big names, mubi",2024-11-16
2024-11-17,World of Glory,1991,https://boxd.it/7Pmabx,3.5,,"short films big names, mubi",2024-11-16
2024-11-17,Autobiographical Scene Number 6882,2005,https://boxd.it/7PsFVt,3,,"short films big names, mubi",2024-11-16
2024-11-17,The Hangover,2009,https://boxd.it/7PvnhV,4,,"garbage, max",2024-11-17
2024-11-17,Trap,2024,https://boxd.it/7PwNiR,3.5,Yes,"max, garbage",2024-11-17
2024-11-18,The Cowboy and the Frenchman,1988,https://boxd.it/7PIKXL,4,,"short films big names, mubi",2024-11-17
